NUM_ASPIRANTE;ID_PREGUNTA;ID_LITERAL
16045;1;1
16045;2;5
16045;3;11
16045;4;13
16045;5;17
16045;6;21
16045;7;27
16045;8;29
16045;9;35
16045;10;40
16045;11;44
16045;12;47
16045;13;51
16045;14;55
16045;15;57
16045;16;63
16045;17;68
16045;18;69
16045;19;76
16045;20;80
16045;21;84
16045;22;85
16045;23;91
16045;24;93
16045;25;98
16045;26;102
16046;1;2
16046;2;6
16046;3;10
16046;4;14
16046;5;20
16046;6;23
16046;7;26
16046;8;29
16046;9;35
16046;10;38
16046;11;43
16046;12;46
16046;13;51
16046;14;53
16046;15;58
16046;16;61
16046;17;65
16046;18;69
16046;19;76
16046;20;79
16046;21;82
16046;22;88
16046;23;89
16046;24;93
16046;25;100
16046;26;101
16047;1;2
16047;2;6
16047;3;11
16047;4;15
16047;5;20
16047;6;22
16047;7;28
16047;8;29
16047;9;36
16047;10;40
16047;11;43
16047;12;45
16047;13;50
16047;14;55
16047;15;57
16047;16;64
16047;17;67
16047;18;69
16047;19;74
16047;20;77
16047;21;84
16047;22;87
16047;23;90
16047;24;96
16047;25;100
16047;26;101
16048;1;3
16048;2;8
16048;3;12
16048;4;13
16048;5;19
16048;6;22
16048;7;26
16048;8;31
16048;9;34
16048;10;38
16048;11;42
16048;12;46
16048;13;52
16048;14;55
16048;15;59
16048;16;61
16048;17;66
16048;18;69
16048;19;75
16048;20;80
16048;21;81
16048;22;86
16048;23;92
16048;24;96
16048;25;100
16048;26;103
16049;1;2
16049;2;5
16049;3;12
16049;4;16
16049;5;19
16049;6;24
16049;7;25
16049;8;29
16049;9;34
16049;10;38
16049;11;42
16049;12;48
16049;13;50
16049;14;53
16049;15;57
16049;16;64
16049;17;65
16049;18;70
16049;19;73
16049;20;80
16049;21;84
16049;22;87
16049;23;91
16049;24;94
16049;25;99
16049;26;104
16050;1;3
16050;2;7
16050;3;10
16050;4;13
16050;5;20
16050;6;23
16050;7;28
16050;8;30
16050;9;33
16050;10;39
16050;11;42
16050;12;45
16050;13;51
16050;14;55
16050;15;60
16050;16;61
16050;17;66
16050;18;71
16050;19;74
16050;20;77
16050;21;84
16050;22;88
16050;23;89
16050;24;93
16050;25;99
16050;26;101
16051;1;2
16051;2;8
16051;3;9
16051;4;16
16051;5;17
16051;6;24
16051;7;25
16051;8;30
16051;9;35
16051;10;40
16051;11;41
16051;12;45
16051;13;49
16051;14;54
16051;15;58
16051;16;63
16051;17;67
16051;18;71
16051;19;75
16051;20;79
16051;21;83
16051;22;87
16051;23;91
16051;24;95
16051;25;100
16051;26;102
16052;1;2
16052;2;6
16052;3;12
16052;4;14
16052;5;20
16052;6;24
16052;7;25
16052;8;31
16052;9;33
16052;10;39
16052;11;44
16052;12;47
16052;13;52
16052;14;54
16052;15;58
16052;16;63
16052;17;67
16052;18;72
16052;19;76
16052;20;78
16052;21;84
16052;22;88
16052;23;90
16052;24;95
16052;25;97
16052;26;101
16053;1;1
16053;2;7
16053;3;9
16053;4;16
16053;5;19
16053;6;24
16053;7;26
16053;8;32
16053;9;34
16053;10;39
16053;11;42
16053;12;47
16053;13;49
16053;14;55
16053;15;58
16053;16;62
16053;17;66
16053;18;70
16053;19;73
16053;20;78
16053;21;81
16053;22;88
16053;23;91
16053;24;95
16053;25;100
16053;26;103
16054;1;4
16054;2;6
16054;3;9
16054;4;13
16054;5;17
16054;6;24
16054;7;28
16054;8;31
16054;9;33
16054;10;38
16054;11;41
16054;12;45
16054;13;49
16054;14;56
16054;15;58
16054;16;61
16054;17;66
16054;18;70
16054;19;74
16054;20;78
16054;21;82
16054;22;86
16054;23;89
16054;24;93
16054;25;98
16054;26;103
16055;1;1
16055;2;6
16055;3;10
16055;4;13
16055;5;17
16055;6;21
16055;7;25
16055;8;32
16055;9;36
16055;10;38
16055;11;42
16055;12;47
16055;13;49
16055;14;56
16055;15;57
16055;16;63
16055;17;65
16055;18;70
16055;19;73
16055;20;77
16055;21;81
16055;22;88
16055;23;89
16055;24;94
16055;25;99
16055;26;104
16056;1;2
16056;2;5
16056;3;12
16056;4;13
16056;5;17
16056;6;24
16056;7;25
16056;8;29
16056;9;34
16056;10;39
16056;11;42
16056;12;47
16056;13;50
16056;14;53
16056;15;60
16056;16;63
16056;17;66
16056;18;72
16056;19;73
16056;20;79
16056;21;83
16056;22;86
16056;23;89
16056;24;94
16056;25;98
16056;26;104
16057;1;4
16057;2;6
16057;3;9
16057;4;13
16057;5;19
16057;6;21
16057;7;27
16057;8;29
16057;9;35
16057;10;37
16057;11;42
16057;12;45
16057;13;50
16057;14;55
16057;15;60
16057;16;62
16057;17;65
16057;18;70
16057;19;74
16057;20;78
16057;21;83
16057;22;88
16057;23;90
16057;24;96
16057;25;98
16057;26;101
16058;1;1
16058;2;8
16058;3;12
16058;4;16
16058;5;19
16058;6;22
16058;7;25
16058;8;31
16058;9;33
16058;10;39
16058;11;44
16058;12;47
16058;13;52
16058;14;54
16058;15;60
16058;16;61
16058;17;67
16058;18;71
16058;19;75
16058;20;80
16058;21;82
16058;22;85
16058;23;90
16058;24;94
16058;25;97
16058;26;103
16059;1;3
16059;2;5
16059;3;9
16059;4;16
16059;5;19
16059;6;21
16059;7;26
16059;8;30
16059;9;33
16059;10;38
16059;11;44
16059;12;47
16059;13;50
16059;14;53
16059;15;59
16059;16;62
16059;17;66
16059;18;70
16059;19;75
16059;20;78
16059;21;81
16059;22;87
16059;23;90
16059;24;94
16059;25;97
16059;26;103
16060;1;3
16060;2;6
16060;3;11
16060;4;14
16060;5;18
16060;6;22
16060;7;25
16060;8;30
16060;9;33
16060;10;39
16060;11;43
16060;12;45
16060;13;51
16060;14;53
16060;15;57
16060;16;62
16060;17;66
16060;18;71
16060;19;76
16060;20;77
16060;21;83
16060;22;88
16060;23;91
16060;24;95
16060;25;97
16060;26;102
16061;1;3
16061;2;7
16061;3;11
16061;4;13
16061;5;20
16061;6;23
16061;7;25
16061;8;30
16061;9;33
16061;10;39
16061;11;43
16061;12;48
16061;13;52
16061;14;53
16061;15;60
16061;16;61
16061;17;65
16061;18;70
16061;19;73
16061;20;78
16061;21;82
16061;22;85
16061;23;90
16061;24;95
16061;25;98
16061;26;104
16062;1;3
16062;2;8
16062;3;12
16062;4;16
16062;5;18
16062;6;24
16062;7;27
16062;8;32
16062;9;33
16062;10;37
16062;11;42
16062;12;47
16062;13;52
16062;14;55
16062;15;60
16062;16;62
16062;17;68
16062;18;72
16062;19;74
16062;20;80
16062;21;84
16062;22;88
16062;23;90
16062;24;93
16062;25;97
16062;26;102
16063;1;1
16063;2;6
16063;3;9
16063;4;16
16063;5;18
16063;6;24
16063;7;26
16063;8;30
16063;9;35
16063;10;39
16063;11;43
16063;12;45
16063;13;49
16063;14;55
16063;15;60
16063;16;62
16063;17;65
16063;18;72
16063;19;75
16063;20;77
16063;21;83
16063;22;86
16063;23;92
16063;24;96
16063;25;100
16063;26;102
16064;1;1
16064;2;7
16064;3;9
16064;4;16
16064;5;20
16064;6;24
16064;7;28
16064;8;29
16064;9;33
16064;10;38
16064;11;43
16064;12;45
16064;13;52
16064;14;53
16064;15;57
16064;16;63
16064;17;65
16064;18;71
16064;19;76
16064;20;77
16064;21;81
16064;22;85
16064;23;91
16064;24;94
16064;25;97
16064;26;102
16065;1;3
16065;2;5
16065;3;9
16065;4;15
16065;5;19
16065;6;24
16065;7;28
16065;8;32
16065;9;33
16065;10;38
16065;11;42
16065;12;47
16065;13;52
16065;14;55
16065;15;57
16065;16;64
16065;17;65
16065;18;72
16065;19;74
16065;20;77
16065;21;82
16065;22;85
16065;23;90
16065;24;94
16065;25;100
16065;26;104
16066;1;1
16066;2;7
16066;3;9
16066;4;14
16066;5;18
16066;6;22
16066;7;27
16066;8;32
16066;9;35
16066;10;38
16066;11;43
16066;12;48
16066;13;50
16066;14;53
16066;15;59
16066;16;63
16066;17;65
16066;18;70
16066;19;75
16066;20;78
16066;21;82
16066;22;85
16066;23;91
16066;24;95
16066;25;97
16066;26;103
16067;1;2
16067;2;8
16067;3;11
16067;4;16
16067;5;17
16067;6;24
16067;7;28
16067;8;29
16067;9;34
16067;10;40
16067;11;42
16067;12;45
16067;13;52
16067;14;56
16067;15;60
16067;16;62
16067;17;67
16067;18;71
16067;19;74
16067;20;77
16067;21;84
16067;22;88
16067;23;92
16067;24;94
16067;25;99
16067;26;102
16068;1;3
16068;2;8
16068;3;10
16068;4;16
16068;5;17
16068;6;21
16068;7;27
16068;8;30
16068;9;35
16068;10;38
16068;11;43
16068;12;45
16068;13;51
16068;14;54
16068;15;59
16068;16;63
16068;17;65
16068;18;70
16068;19;74
16068;20;80
16068;21;82
16068;22;88
16068;23;92
16068;24;94
16068;25;99
16068;26;104
16069;1;3
16069;2;7
16069;3;10
16069;4;16
16069;5;17
16069;6;21
16069;7;26
16069;8;32
16069;9;33
16069;10;40
16069;11;42
16069;12;47
16069;13;50
16069;14;55
16069;15;59
16069;16;63
16069;17;65
16069;18;70
16069;19;74
16069;20;79
16069;21;81
16069;22;86
16069;23;90
16069;24;93
16069;25;99
16069;26;101
16070;1;3
16070;2;6
16070;3;11
16070;4;13
16070;5;18
16070;6;23
16070;7;26
16070;8;32
16070;9;33
16070;10;39
16070;11;41
16070;12;45
16070;13;51
16070;14;53
16070;15;58
16070;16;62
16070;17;67
16070;18;72
16070;19;73
16070;20;77
16070;21;81
16070;22;85
16070;23;89
16070;24;93
16070;25;98
16070;26;103
16071;1;1
16071;2;8
16071;3;10
16071;4;13
16071;5;18
16071;6;24
16071;7;27
16071;8;32
16071;9;35
16071;10;40
16071;11;41
16071;12;46
16071;13;51
16071;14;54
16071;15;59
16071;16;62
16071;17;67
16071;18;69
16071;19;74
16071;20;77
16071;21;84
16071;22;85
16071;23;92
16071;24;95
16071;25;99
16071;26;102
16072;1;3
16072;2;6
16072;3;10
16072;4;16
16072;5;19
16072;6;22
16072;7;28
16072;8;29
16072;9;36
16072;10;39
16072;11;44
16072;12;48
16072;13;52
16072;14;56
16072;15;58
16072;16;61
16072;17;66
16072;18;72
16072;19;75
16072;20;78
16072;21;82
16072;22;88
16072;23;91
16072;24;96
16072;25;97
16072;26;102
16073;1;2
16073;2;5
16073;3;10
16073;4;14
16073;5;18
16073;6;22
16073;7;28
16073;8;32
16073;9;33
16073;10;40
16073;11;43
16073;12;45
16073;13;52
16073;14;53
16073;15;58
16073;16;64
16073;17;68
16073;18;70
16073;19;75
16073;20;77
16073;21;84
16073;22;85
16073;23;92
16073;24;93
16073;25;99
16073;26;103
16074;1;3
16074;2;5
16074;3;9
16074;4;16
16074;5;20
16074;6;21
16074;7;28
16074;8;29
16074;9;34
16074;10;37
16074;11;44
16074;12;48
16074;13;51
16074;14;54
16074;15;59
16074;16;63
16074;17;67
16074;18;72
16074;19;74
16074;20;79
16074;21;83
16074;22;88
16074;23;89
16074;24;96
16074;25;97
16074;26;103
16075;1;2
16075;2;8
16075;3;9
16075;4;14
16075;5;20
16075;6;24
16075;7;28
16075;8;32
16075;9;35
16075;10;38
16075;11;44
16075;12;48
16075;13;50
16075;14;56
16075;15;59
16075;16;63
16075;17;66
16075;18;72
16075;19;74
16075;20;80
16075;21;84
16075;22;85
16075;23;90
16075;24;95
16075;25;97
16075;26;104
16076;1;4
16076;2;7
16076;3;10
16076;4;15
16076;5;18
16076;6;22
16076;7;26
16076;8;31
16076;9;35
16076;10;39
16076;11;43
16076;12;48
16076;13;52
16076;14;55
16076;15;58
16076;16;61
16076;17;67
16076;18;69
16076;19;76
16076;20;80
16076;21;83
16076;22;87
16076;23;89
16076;24;96
16076;25;97
16076;26;104
16077;1;3
16077;2;6
16077;3;11
16077;4;14
16077;5;18
16077;6;21
16077;7;27
16077;8;32
16077;9;34
16077;10;38
16077;11;41
16077;12;47
16077;13;50
16077;14;56
16077;15;57
16077;16;61
16077;17;65
16077;18;72
16077;19;74
16077;20;78
16077;21;81
16077;22;85
16077;23;92
16077;24;96
16077;25;98
16077;26;102
16078;1;2
16078;2;7
16078;3;10
16078;4;13
16078;5;18
16078;6;21
16078;7;25
16078;8;30
16078;9;33
16078;10;40
16078;11;43
16078;12;46
16078;13;49
16078;14;56
16078;15;57
16078;16;64
16078;17;68
16078;18;69
16078;19;73
16078;20;79
16078;21;82
16078;22;86
16078;23;90
16078;24;96
16078;25;100
16078;26;101
16079;1;1
16079;2;8
16079;3;12
16079;4;15
16079;5;18
16079;6;21
16079;7;28
16079;8;29
16079;9;33
16079;10;39
16079;11;43
16079;12;48
16079;13;49
16079;14;53
16079;15;59
16079;16;61
16079;17;68
16079;18;71
16079;19;74
16079;20;79
16079;21;83
16079;22;88
16079;23;90
16079;24;95
16079;25;98
16079;26;103
16080;1;1
16080;2;7
16080;3;11
16080;4;16
16080;5;20
16080;6;21
16080;7;28
16080;8;32
16080;9;36
16080;10;37
16080;11;44
16080;12;45
16080;13;50
16080;14;56
16080;15;59
16080;16;64
16080;17;65
16080;18;71
16080;19;73
16080;20;78
16080;21;81
16080;22;85
16080;23;91
16080;24;93
16080;25;100
16080;26;102
16081;1;2
16081;2;6
16081;3;11
16081;4;15
16081;5;17
16081;6;24
16081;7;27
16081;8;32
16081;9;36
16081;10;40
16081;11;41
16081;12;45
16081;13;50
16081;14;56
16081;15;57
16081;16;62
16081;17;66
16081;18;71
16081;19;73
16081;20;78
16081;21;81
16081;22;87
16081;23;92
16081;24;95
16081;25;97
16081;26;101
16082;1;1
16082;2;6
16082;3;9
16082;4;13
16082;5;17
16082;6;23
16082;7;25
16082;8;29
16082;9;36
16082;10;40
16082;11;42
16082;12;47
16082;13;49
16082;14;53
16082;15;57
16082;16;61
16082;17;66
16082;18;69
16082;19;74
16082;20;80
16082;21;82
16082;22;87
16082;23;91
16082;24;94
16082;25;98
16082;26;103
16083;1;3
16083;2;5
16083;3;11
16083;4;13
16083;5;18
16083;6;23
16083;7;27
16083;8;32
16083;9;33
16083;10;38
16083;11;43
16083;12;48
16083;13;49
16083;14;53
16083;15;59
16083;16;64
16083;17;68
16083;18;71
16083;19;73
16083;20;78
16083;21;82
16083;22;86
16083;23;92
16083;24;95
16083;25;98
16083;26;102
16084;1;2
16084;2;5
16084;3;12
16084;4;13
16084;5;19
16084;6;22
16084;7;25
16084;8;32
16084;9;36
16084;10;39
16084;11;41
16084;12;45
16084;13;52
16084;14;55
16084;15;60
16084;16;62
16084;17;68
16084;18;72
16084;19;75
16084;20;77
16084;21;81
16084;22;86
16084;23;91
16084;24;94
16084;25;98
16084;26;102
16085;1;2
16085;2;6
16085;3;10
16085;4;13
16085;5;19
16085;6;22
16085;7;25
16085;8;31
16085;9;34
16085;10;37
16085;11;41
16085;12;45
16085;13;49
16085;14;56
16085;15;59
16085;16;62
16085;17;67
16085;18;69
16085;19;75
16085;20;79
16085;21;84
16085;22;87
16085;23;92
16085;24;93
16085;25;100
16085;26;104
16086;1;3
16086;2;7
16086;3;10
16086;4;15
16086;5;20
16086;6;24
16086;7;28
16086;8;32
16086;9;36
16086;10;39
16086;11;43
16086;12;47
16086;13;50
16086;14;55
16086;15;59
16086;16;61
16086;17;65
16086;18;72
16086;19;74
16086;20;78
16086;21;84
16086;22;88
16086;23;90
16086;24;94
16086;25;98
16086;26;104
16087;1;2
16087;2;5
16087;3;9
16087;4;13
16087;5;18
16087;6;22
16087;7;27
16087;8;29
16087;9;33
16087;10;40
16087;11;43
16087;12;47
16087;13;49
16087;14;53
16087;15;60
16087;16;61
16087;17;65
16087;18;72
16087;19;75
16087;20;77
16087;21;82
16087;22;88
16087;23;90
16087;24;96
16087;25;98
16087;26;104
16088;1;4
16088;2;5
16088;3;12
16088;4;15
16088;5;18
16088;6;24
16088;7;28
16088;8;29
16088;9;34
16088;10;40
16088;11;44
16088;12;48
16088;13;50
16088;14;54
16088;15;57
16088;16;61
16088;17;66
16088;18;70
16088;19;74
16088;20;78
16088;21;82
16088;22;85
16088;23;89
16088;24;95
16088;25;99
16088;26;104
16089;1;4
16089;2;6
16089;3;10
16089;4;13
16089;5;18
16089;6;21
16089;7;25
16089;8;31
16089;9;33
16089;10;40
16089;11;42
16089;12;45
16089;13;50
16089;14;54
16089;15;57
16089;16;61
16089;17;65
16089;18;71
16089;19;74
16089;20;78
16089;21;84
16089;22;88
16089;23;89
16089;24;96
16089;25;99
16089;26;102
16090;1;1
16090;2;8
16090;3;11
16090;4;16
16090;5;19
16090;6;21
16090;7;25
16090;8;32
16090;9;34
16090;10;40
16090;11;42
16090;12;46
16090;13;51
16090;14;53
16090;15;60
16090;16;63
16090;17;68
16090;18;72
16090;19;74
16090;20;77
16090;21;83
16090;22;87
16090;23;89
16090;24;94
16090;25;97
16090;26;101
16091;1;2
16091;2;6
16091;3;10
16091;4;16
16091;5;19
16091;6;22
16091;7;26
16091;8;31
16091;9;33
16091;10;37
16091;11;43
16091;12;48
16091;13;51
16091;14;55
16091;15;58
16091;16;62
16091;17;67
16091;18;71
16091;19;73
16091;20;77
16091;21;84
16091;22;88
16091;23;91
16091;24;94
16091;25;99
16091;26;102
16092;1;3
16092;2;7
16092;3;11
16092;4;15
16092;5;19
16092;6;22
16092;7;28
16092;8;29
16092;9;35
16092;10;40
16092;11;41
16092;12;46
16092;13;49
16092;14;56
16092;15;59
16092;16;62
16092;17;68
16092;18;72
16092;19;73
16092;20;77
16092;21;84
16092;22;87
16092;23;91
16092;24;93
16092;25;98
16092;26;102
16093;1;4
16093;2;8
16093;3;10
16093;4;15
16093;5;19
16093;6;21
16093;7;25
16093;8;30
16093;9;35
16093;10;37
16093;11;41
16093;12;47
16093;13;51
16093;14;56
16093;15;59
16093;16;61
16093;17;67
16093;18;71
16093;19;76
16093;20;80
16093;21;82
16093;22;86
16093;23;90
16093;24;94
16093;25;98
16093;26;101
16094;1;4
16094;2;5
16094;3;9
16094;4;16
16094;5;17
16094;6;22
16094;7;28
16094;8;32
16094;9;34
16094;10;39
16094;11;41
16094;12;48
16094;13;49
16094;14;55
16094;15;57
16094;16;63
16094;17;67
16094;18;70
16094;19;74
16094;20;79
16094;21;84
16094;22;85
16094;23;89
16094;24;93
16094;25;97
16094;26;102
16095;1;4
16095;2;8
16095;3;10
16095;4;16
16095;5;20
16095;6;23
16095;7;28
16095;8;30
16095;9;36
16095;10;38
16095;11;44
16095;12;46
16095;13;49
16095;14;56
16095;15;60
16095;16;61
16095;17;65
16095;18;72
16095;19;75
16095;20;78
16095;21;82
16095;22;87
16095;23;91
16095;24;93
16095;25;100
16095;26;104
16096;1;1
16096;2;5
16096;3;12
16096;4;14
16096;5;19
16096;6;23
16096;7;27
16096;8;30
16096;9;34
16096;10;40
16096;11;43
16096;12;47
16096;13;52
16096;14;56
16096;15;58
16096;16;64
16096;17;65
16096;18;71
16096;19;74
16096;20;79
16096;21;83
16096;22;85
16096;23;90
16096;24;96
16096;25;99
16096;26;104
16097;1;2
16097;2;8
16097;3;10
16097;4;16
16097;5;18
16097;6;23
16097;7;28
16097;8;29
16097;9;34
16097;10;38
16097;11;41
16097;12;48
16097;13;50
16097;14;56
16097;15;60
16097;16;61
16097;17;68
16097;18;71
16097;19;73
16097;20;79
16097;21;84
16097;22;88
16097;23;89
16097;24;93
16097;25;99
16097;26;102
16098;1;3
16098;2;8
16098;3;9
16098;4;15
16098;5;18
16098;6;21
16098;7;25
16098;8;29
16098;9;33
16098;10;37
16098;11;44
16098;12;48
16098;13;50
16098;14;53
16098;15;60
16098;16;61
16098;17;67
16098;18;72
16098;19;73
16098;20;78
16098;21;84
16098;22;87
16098;23;92
16098;24;95
16098;25;98
16098;26;104
16099;1;2
16099;2;5
16099;3;9
16099;4;15
16099;5;17
16099;6;21
16099;7;25
16099;8;32
16099;9;35
16099;10;39
16099;11;43
16099;12;48
16099;13;51
16099;14;53
16099;15;60
16099;16;62
16099;17;66
16099;18;72
16099;19;73
16099;20;80
16099;21;84
16099;22;86
16099;23;91
16099;24;94
16099;25;99
16099;26;104
16100;1;3
16100;2;8
16100;3;12
16100;4;15
16100;5;20
16100;6;21
16100;7;27
16100;8;30
16100;9;36
16100;10;37
16100;11;43
16100;12;48
16100;13;49
16100;14;54
16100;15;58
16100;16;62
16100;17;66
16100;18;72
16100;19;76
16100;20;79
16100;21;83
16100;22;85
16100;23;91
16100;24;96
16100;25;100
16100;26;103
16101;1;3
16101;2;6
16101;3;11
16101;4;16
16101;5;20
16101;6;23
16101;7;25
16101;8;30
16101;9;36
16101;10;38
16101;11;44
16101;12;45
16101;13;49
16101;14;55
16101;15;59
16101;16;63
16101;17;65
16101;18;72
16101;19;75
16101;20;80
16101;21;83
16101;22;88
16101;23;90
16101;24;96
16101;25;99
16101;26;102
16102;1;3
16102;2;5
16102;3;12
16102;4;13
16102;5;20
16102;6;23
16102;7;26
16102;8;30
16102;9;36
16102;10;40
16102;11;44
16102;12;47
16102;13;51
16102;14;55
16102;15;58
16102;16;63
16102;17;66
16102;18;71
16102;19;76
16102;20;77
16102;21;81
16102;22;87
16102;23;91
16102;24;94
16102;25;99
16102;26;103
16103;1;2
16103;2;8
16103;3;9
16103;4;14
16103;5;19
16103;6;23
16103;7;28
16103;8;29
16103;9;33
16103;10;37
16103;11;44
16103;12;47
16103;13;51
16103;14;55
16103;15;60
16103;16;63
16103;17;66
16103;18;70
16103;19;73
16103;20;79
16103;21;81
16103;22;85
16103;23;91
16103;24;95
16103;25;100
16103;26;101
16104;1;2
16104;2;7
16104;3;10
16104;4;14
16104;5;20
16104;6;24
16104;7;26
16104;8;32
16104;9;35
16104;10;39
16104;11;42
16104;12;47
16104;13;50
16104;14;54
16104;15;57
16104;16;61
16104;17;65
16104;18;70
16104;19;76
16104;20;77
16104;21;84
16104;22;85
16104;23;89
16104;24;93
16104;25;97
16104;26;103
16105;1;4
16105;2;8
16105;3;10
16105;4;15
16105;5;17
16105;6;22
16105;7;28
16105;8;31
16105;9;33
16105;10;39
16105;11;42
16105;12;45
16105;13;51
16105;14;55
16105;15;60
16105;16;63
16105;17;66
16105;18;70
16105;19;76
16105;20;78
16105;21;82
16105;22;88
16105;23;91
16105;24;95
16105;25;100
16105;26;101
16106;1;2
16106;2;8
16106;3;10
16106;4;14
16106;5;19
16106;6;23
16106;7;25
16106;8;30
16106;9;36
16106;10;39
16106;11;41
16106;12;46
16106;13;49
16106;14;54
16106;15;59
16106;16;61
16106;17;67
16106;18;69
16106;19;75
16106;20;78
16106;21;81
16106;22;88
16106;23;89
16106;24;94
16106;25;97
16106;26;101
16107;1;3
16107;2;7
16107;3;11
16107;4;14
16107;5;20
16107;6;21
16107;7;27
16107;8;32
16107;9;35
16107;10;38
16107;11;43
16107;12;45
16107;13;50
16107;14;55
16107;15;60
16107;16;61
16107;17;67
16107;18;71
16107;19;75
16107;20;80
16107;21;82
16107;22;88
16107;23;90
16107;24;93
16107;25;99
16107;26;101
16108;1;1
16108;2;5
16108;3;9
16108;4;14
16108;5;19
16108;6;23
16108;7;27
16108;8;29
16108;9;33
16108;10;37
16108;11;42
16108;12;46
16108;13;52
16108;14;54
16108;15;60
16108;16;62
16108;17;66
16108;18;70
16108;19;75
16108;20;79
16108;21;83
16108;22;85
16108;23;90
16108;24;94
16108;25;98
16108;26;104
16109;1;3
16109;2;5
16109;3;10
16109;4;16
16109;5;17
16109;6;24
16109;7;25
16109;8;32
16109;9;35
16109;10;40
16109;11;42
16109;12;46
16109;13;50
16109;14;55
16109;15;60
16109;16;64
16109;17;65
16109;18;71
16109;19;74
16109;20;79
16109;21;83
16109;22;86
16109;23;92
16109;24;96
16109;25;97
16109;26;102
16110;1;3
16110;2;5
16110;3;10
16110;4;14
16110;5;19
16110;6;23
16110;7;27
16110;8;30
16110;9;35
16110;10;40
16110;11;44
16110;12;45
16110;13;50
16110;14;54
16110;15;59
16110;16;62
16110;17;67
16110;18;70
16110;19;74
16110;20;77
16110;21;84
16110;22;88
16110;23;91
16110;24;93
16110;25;97
16110;26;104
16111;1;1
16111;2;6
16111;3;11
16111;4;13
16111;5;18
16111;6;23
16111;7;28
16111;8;32
16111;9;36
16111;10;38
16111;11;42
16111;12;48
16111;13;51
16111;14;54
16111;15;59
16111;16;61
16111;17;66
16111;18;70
16111;19;75
16111;20;80
16111;21;84
16111;22;86
16111;23;91
16111;24;96
16111;25;98
16111;26;104
16112;1;1
16112;2;6
16112;3;11
16112;4;14
16112;5;19
16112;6;23
16112;7;27
16112;8;29
16112;9;36
16112;10;38
16112;11;44
16112;12;47
16112;13;49
16112;14;55
16112;15;59
16112;16;63
16112;17;67
16112;18;72
16112;19;76
16112;20;78
16112;21;83
16112;22;85
16112;23;91
16112;24;95
16112;25;99
16112;26;102
16113;1;3
16113;2;5
16113;3;11
16113;4;13
16113;5;19
16113;6;24
16113;7;27
16113;8;32
16113;9;33
16113;10;40
16113;11;44
16113;12;46
16113;13;49
16113;14;53
16113;15;57
16113;16;62
16113;17;67
16113;18;69
16113;19;74
16113;20;79
16113;21;82
16113;22;87
16113;23;91
16113;24;94
16113;25;97
16113;26;103
16114;1;2
16114;2;8
16114;3;9
16114;4;16
16114;5;18
16114;6;24
16114;7;28
16114;8;29
16114;9;33
16114;10;39
16114;11;43
16114;12;48
16114;13;52
16114;14;56
16114;15;58
16114;16;61
16114;17;65
16114;18;70
16114;19;73
16114;20;79
16114;21;82
16114;22;87
16114;23;90
16114;24;94
16114;25;100
16114;26;102
16115;1;1
16115;2;7
16115;3;11
16115;4;15
16115;5;17
16115;6;23
16115;7;25
16115;8;29
16115;9;33
16115;10;37
16115;11;42
16115;12;47
16115;13;51
16115;14;54
16115;15;59
16115;16;61
16115;17;67
16115;18;69
16115;19;73
16115;20;79
16115;21;83
16115;22;86
16115;23;90
16115;24;95
16115;25;100
16115;26;101
16116;1;1
16116;2;7
16116;3;10
16116;4;15
16116;5;17
16116;6;24
16116;7;25
16116;8;30
16116;9;33
16116;10;38
16116;11;42
16116;12;47
16116;13;49
16116;14;55
16116;15;59
16116;16;63
16116;17;67
16116;18;69
16116;19;76
16116;20;78
16116;21;81
16116;22;85
16116;23;90
16116;24;94
16116;25;97
16116;26;101
16117;1;3
16117;2;7
16117;3;11
16117;4;14
16117;5;18
16117;6;21
16117;7;28
16117;8;32
16117;9;33
16117;10;40
16117;11;43
16117;12;45
16117;13;49
16117;14;56
16117;15;58
16117;16;63
16117;17;68
16117;18;70
16117;19;73
16117;20;79
16117;21;83
16117;22;86
16117;23;89
16117;24;94
16117;25;100
16117;26;101
16118;1;4
16118;2;5
16118;3;11
16118;4;16
16118;5;17
16118;6;23
16118;7;25
16118;8;29
16118;9;33
16118;10;39
16118;11;42
16118;12;46
16118;13;49
16118;14;56
16118;15;57
16118;16;63
16118;17;67
16118;18;72
16118;19;73
16118;20;79
16118;21;82
16118;22;85
16118;23;91
16118;24;96
16118;25;97
16118;26;104
16119;1;1
16119;2;7
16119;3;9
16119;4;16
16119;5;18
16119;6;21
16119;7;25
16119;8;32
16119;9;33
16119;10;38
16119;11;42
16119;12;47
16119;13;50
16119;14;53
16119;15;60
16119;16;64
16119;17;67
16119;18;69
16119;19;73
16119;20;77
16119;21;83
16119;22;88
16119;23;89
16119;24;94
16119;25;99
16119;26;104
16120;1;4
16120;2;7
16120;3;11
16120;4;13
16120;5;17
16120;6;24
16120;7;28
16120;8;32
16120;9;35
16120;10;39
16120;11;44
16120;12;46
16120;13;49
16120;14;55
16120;15;58
16120;16;62
16120;17;66
16120;18;70
16120;19;75
16120;20;80
16120;21;82
16120;22;88
16120;23;91
16120;24;95
16120;25;98
16120;26;104
16121;1;3
16121;2;5
16121;3;9
16121;4;16
16121;5;20
16121;6;24
16121;7;25
16121;8;32
16121;9;36
16121;10;38
16121;11;43
16121;12;45
16121;13;49
16121;14;53
16121;15;59
16121;16;62
16121;17;68
16121;18;71
16121;19;75
